k,mean accuracy,mean log loss,start time(ms),end time(ms),Elapsed time(ms)
3884,0.53202415,0.3386176,1.54406E+12,1.54406E+12,32106
3885,0.53202415,0.33870676,1.54406E+12,1.54406E+12,32062
3886,0.53202415,0.3388011,1.54406E+12,1.54406E+12,32060
3887,0.53202415,0.33889952,1.54406E+12,1.54406E+12,32026
3888,0.53202415,0.3389914,1.54406E+12,1.54406E+12,32339
3889,0.53202415,0.33908638,1.54406E+12,1.54406E+12,31950
3890,0.53202415,0.3391832,1.54406E+12,1.54406E+12,32062
3891,0.53202415,0.33928305,1.54406E+12,1.54406E+12,32115
3892,0.53202415,0.33938318,1.54406E+12,1.54406E+12,32068
3893,0.53202415,0.33948517,1.54406E+12,1.54406E+12,32062
3894,0.53221714,0.33971494,1.54406E+12,1.54406E+12,32105
3895,0.53202415,0.339676,1.54406E+12,1.54406E+12,32115
3896,0.53202415,0.3397693,1.54406E+12,1.54406E+12,32323
3897,0.5318311,0.33973128,1.54406E+12,1.54406E+12,32363
3898,0.5318311,0.3398268,1.54406E+12,1.54406E+12,32599
3899,0.5318311,0.3399207,1.54406E+12,1.54406E+12,32454
3900,0.5318311,0.34001076,1.54406E+12,1.54406E+12,32080
3901,0.5318311,0.3401037,1.54406E+12,1.54406E+12,32125
3902,0.5318311,0.3401912,1.54406E+12,1.54406E+12,32101
3903,0.5318311,0.34027725,1.54406E+12,1.54406E+12,32123
3904,0.53241026,0.34077013,1.54406E+12,1.54406E+12,32094
3905,0.5318311,0.34045616,1.54406E+12,1.54406E+12,32065
3906,0.53202415,0.34067166,1.54406E+12,1.54406E+12,32122
3907,0.5318311,0.34062427,1.54406E+12,1.54406E+12,32048
3908,0.5318311,0.34070578,1.54406E+12,1.54406E+12,32007
3909,0.5318311,0.3407898,1.54406E+12,1.54406E+12,31995
3910,0.53202415,0.3410058,1.54406E+12,1.54406E+12,32003
3911,0.53202415,0.34108704,1.54406E+12,1.54406E+12,32014
3912,0.53202415,0.3411655,1.54406E+12,1.54406E+12,32012
3913,0.53202415,0.34124333,1.54406E+12,1.54406E+12,32078
3914,0.53221714,0.34145084,1.54406E+12,1.54406E+12,31791
3915,0.53221714,0.34149998,1.54406E+12,1.54406E+12,31797
3916,0.53221714,0.3415685,1.54406E+12,1.54406E+12,31825
3917,0.53221714,0.3416405,1.54406E+12,1.54406E+12,31855
3918,0.53241026,0.3418353,1.54406E+12,1.54406E+12,31857
3919,0.53241026,0.34189495,1.54406E+12,1.54406E+12,31856
3920,0.5329894,0.34236068,1.54406E+12,1.54406E+12,31963
3921,0.5329894,0.34241307,1.54406E+12,1.54406E+12,32511
3922,0.5331825,0.34260502,1.54406E+12,1.54406E+12,31909
3923,0.5329894,0.34253222,1.54406E+12,1.54406E+12,32001
3924,0.5329894,0.34259686,1.54406E+12,1.54406E+12,32415
3925,0.5327964,0.3425272,1.54406E+12,1.54406E+12,32031
3926,0.5331825,0.3428597,1.54406E+12,1.54406E+12,32019
3927,0.5327964,0.3426573,1.54406E+12,1.54406E+12,31991
3928,0.5331825,0.3429777,1.54406E+12,1.54406E+12,32061
3929,0.5327964,0.3427691,1.54406E+12,1.54406E+12,31991
3930,0.5329894,0.34296063,1.54406E+12,1.54406E+12,31969
3931,0.5329894,0.34301203,1.54406E+12,1.54406E+12,31967
3932,0.5331825,0.3432071,1.54406E+12,1.54406E+12,31867
3933,0.5331825,0.34325987,1.54406E+12,1.54406E+12,31901
3934,0.5331825,0.3433181,1.54406E+12,1.54406E+12,31902
3935,0.5331825,0.34336504,1.54406E+12,1.54406E+12,31882
3936,0.5333755,0.3435516,1.54406E+12,1.54406E+12,31864
3937,0.5331825,0.3434722,1.54406E+12,1.54406E+12,31950
3938,0.5331825,0.34351927,1.54406E+12,1.54406E+12,31876
3939,0.5331825,0.34357113,1.54406E+12,1.54406E+12,31902
3940,0.5331825,0.34361148,1.54406E+12,1.54406E+12,31881
3941,0.5331825,0.3436597,1.54406E+12,1.54406E+12,32031
3942,0.5333755,0.34383094,1.54406E+12,1.54406E+12,32026
3943,0.5333755,0.3438646,1.54406E+12,1.54406E+12,31983
3944,0.5333755,0.34390643,1.54406E+12,1.54407E+12,32100
3945,0.5331825,0.34379718,1.54407E+12,1.54407E+12,32029
3946,0.53356856,0.3440921,1.54407E+12,1.54407E+12,32042
3947,0.53356856,0.34411347,1.54407E+12,1.54407E+12,31998
3948,0.5337616,0.3442915,1.54407E+12,1.54407E+12,32035
3949,0.5337616,0.34434015,1.54407E+12,1.54407E+12,32002
3950,0.5339547,0.3445266,1.54407E+12,1.54407E+12,32024
3951,0.53356856,0.34432235,1.54407E+12,1.54407E+12,32022
3952,0.5339532,0.34465513,1.54407E+12,1.54407E+12,32042
3953,0.5337602,0.3445867,1.54407E+12,1.54407E+12,32002
3954,0.5341462,0.34490967,1.54407E+12,1.54407E+12,31926
3955,0.5341462,0.34497386,1.54407E+12,1.54407E+12,31920
3956,0.5341462,0.34504756,1.54407E+12,1.54407E+12,31924
3957,0.5341462,0.3451201,1.54407E+12,1.54407E+12,31940
3958,0.5341462,0.3451888,1.54407E+12,1.54407E+12,31937
3959,0.5341462,0.34526348,1.54407E+12,1.54407E+12,31929
3960,0.5341462,0.34533763,1.54407E+12,1.54407E+12,31862
3961,0.5341462,0.34541172,1.54407E+12,1.54407E+12,31768
3962,0.53453237,0.34575358,1.54407E+12,1.54407E+12,31824
3963,0.5341462,0.34554988,1.54407E+12,1.54407E+12,32016
3964,0.53472537,0.34602007,1.54407E+12,1.54407E+12,32059
3965,0.53472537,0.3460918,1.54407E+12,1.54407E+12,32019
3966,0.5349184,0.346293,1.54407E+12,1.54407E+12,32081
3967,0.5349184,0.3463634,1.54407E+12,1.54407E+12,31941
3968,0.5349184,0.3464394,1.54407E+12,1.54407E+12,32014
3969,0.5349184,0.34650835,1.54407E+12,1.54407E+12,32147
3970,0.53530455,0.34684733,1.54407E+12,1.54407E+12,32048
3971,0.53530455,0.34691894,1.54407E+12,1.54407E+12,31918
3972,0.5356906,0.3472595,1.54407E+12,1.54407E+12,31940
3973,0.53549755,0.3471995,1.54407E+12,1.54407E+12,31937
3974,0.5368489,0.3482123,1.54407E+12,1.54407E+12,31873
3975,0.5364628,0.34802002,1.54407E+12,1.54407E+12,31888
3976,0.5374281,0.34876427,1.54407E+12,1.54407E+12,31909
3977,0.5368489,0.34844524,1.54407E+12,1.54407E+12,32264
3978,0.53761816,0.34905702,1.54407E+12,1.54407E+12,32215
3979,0.53723204,0.34886378,1.54407E+12,1.54407E+12,32096
3980,0.53819734,0.34960756,1.54407E+12,1.54407E+12,32090
3981,0.53761816,0.3492853,1.54407E+12,1.54407E+12,32135
3982,0.53819734,0.34976736,1.54407E+12,1.54407E+12,32729
3983,0.5380043,0.34971422,1.54407E+12,1.54407E+12,31984
3984,0.53819734,0.3499282,1.54407E+12,1.54407E+12,32005
3985,0.53781414,0.34974906,1.54407E+12,1.54407E+12,31897
3986,0.5385863,0.35037014,1.54407E+12,1.54407E+12,31902
3987,0.5383933,0.35032806,1.54407E+12,1.54407E+12,31945
3988,0.5383933,0.35042146,1.54407E+12,1.54407E+12,32015
3989,0.5383933,0.35051617,1.54407E+12,1.54407E+12,32184
3990,0.54070985,0.35221705,1.54407E+12,1.54407E+12,32306
3991,0.54032385,0.3520469,1.54407E+12,1.54407E+12,32049
3992,0.54167074,0.35307413,1.54407E+12,1.54407E+12,32049
3993,0.54167074,0.3531743,1.54407E+12,1.54407E+12,32049
3994,0.5424429,0.35380983,1.54407E+12,1.54407E+12,32043
3995,0.5422499,0.35376948,1.54407E+12,1.54407E+12,32081
3996,0.5428291,0.35426623,1.54407E+12,1.54407E+12,32007
3997,0.542636,0.35422355,1.54407E+12,1.54407E+12,31983
3998,0.54398733,0.35525236,1.54407E+12,1.54407E+12,31964
3999,0.54398733,0.35534465,1.54407E+12,1.54407E+12,32019
4000,0.54533726,0.3563705,1.54407E+12,1.54407E+12,31993
4001,0.54533726,0.35646465,1.54407E+12,1.54407E+12,32160
4002,0.5451442,0.35642877,1.54407E+12,1.54407E+12,31905
4003,0.54437196,0.35598975,1.54407E+12,1.54407E+12,32272
4004,0.5470747,0.3579592,1.54407E+12,1.54407E+12,32033
4005,0.5470747,0.35805595,1.54407E+12,1.54407E+12,32044
4006,0.54997194,0.3601601,1.54407E+12,1.54407E+12,32047
4007,0.54997194,0.3602546,1.54407E+12,1.54407E+12,31969
4008,0.55344534,0.36275965,1.54407E+12,1.54407E+12,32070
4009,0.55248153,0.36219317,1.54407E+12,1.54407E+12,32063
4010,0.5536428,0.36309472,1.54407E+12,1.54407E+12,32029
4011,0.55344975,0.36305723,1.54407E+12,1.54407E+12,31996
4012,0.55306363,0.362883,1.54407E+12,1.54407E+12,32009
4013,0.55229145,0.36244395,1.54407E+12,1.54407E+12,32006
4014,0.55344975,0.3633427,1.54407E+12,1.54407E+12,32044
4015,0.55229294,0.3626344,1.54407E+12,1.54407E+12,32036
4016,0.5526805,0.36300015,1.54407E+12,1.54407E+12,31988
4017,0.5521014,0.36269242,1.54407E+12,1.54407E+12,32010
4018,0.5524875,0.36305654,1.54407E+12,1.54407E+12,32014
4019,0.5522944,0.36300978,1.54407E+12,1.54407E+12,31991
4020,0.5519083,0.36283863,1.54407E+12,1.54407E+12,32056
4021,0.5515222,0.3626658,1.54407E+12,1.54407E+12,32049
4022,0.5526805,0.36355656,1.54407E+12,1.54407E+12,31999
4023,0.5522944,0.3633782,1.54407E+12,1.54407E+12,32020
4024,0.5530666,0.36400563,1.54407E+12,1.54407E+12,32014
4025,0.55229443,0.3635648,1.54407E+12,1.54407E+12,32033
4026,0.55345273,0.36445805,1.54407E+12,1.54407E+12,31927
4027,0.5524889,0.363883,1.54407E+12,1.54407E+12,31921
4028,0.5534542,0.3646436,1.54407E+12,1.54407E+12,31951
4029,0.55326116,0.3645981,1.54407E+12,1.54407E+12,31889
4030,0.5544194,0.36548644,1.54407E+12,1.54407E+12,31904
4031,0.5542264,0.36544055,1.54407E+12,1.54407E+12,31941
4032,0.5540334,0.36539644,1.54407E+12,1.54407E+12,31945
4033,0.55326116,0.36495486,1.54407E+12,1.54407E+12,31901
4034,0.55557775,0.36664099,1.54407E+12,1.54407E+12,31942
4035,0.55557775,0.3667329,1.54407E+12,1.54407E+12,31933
4036,0.5592427,0.36935574,1.54407E+12,1.54407E+12,31946
4037,0.55731374,0.3681007,1.54407E+12,1.54407E+12,31944
4038,0.5617509,0.3712541,1.54407E+12,1.54407E+12,31915
4039,0.56117326,0.37093133,1.54407E+12,1.54407E+12,31913
4040,0.56387293,0.37288186,1.54407E+12,1.54407E+12,32083
4041,0.5627161,0.37215757,1.54407E+12,1.54407E+12,32001
4042,0.5623286,0.37196264,1.54407E+12,1.54407E+12,32031
4043,0.5615564,0.37149987,1.54407E+12,1.54407E+12,32041
4044,0.5623271,0.3721075,1.54407E+12,1.54407E+12,32509
4045,0.562327,0.3721802,1.54407E+12,1.54407E+12,31924
4046,0.5646378,0.37385482,1.54407E+12,1.54407E+12,31950
4047,0.5636784,0.37324268,1.54407E+12,1.54407E+12,32232
4048,0.5671474,0.37571958,1.54407E+12,1.54407E+12,32096
4049,0.5656089,0.37472865,1.54407E+12,1.54407E+12,32048
4050,0.56695884,0.37572455,1.54407E+12,1.54407E+12,32053
4051,0.5665742,0.3755099,1.54407E+12,1.54407E+12,32068
4052,0.56773245,0.37638617,1.54407E+12,1.54407E+12,32060
4053,0.5667673,0.3757797,1.54407E+12,1.54407E+12,32120
4054,0.58066547,0.3854557,1.54407E+12,1.54407E+12,32149
4055,0.57950854,0.38471514,1.54407E+12,1.54407E+12,32191
4056,0.588772,0.39118993,1.54407E+12,1.54407E+12,32225
4057,0.58742064,0.3902944,1.54407E+12,1.54407E+12,32230
4058,0.590508,0.3924636,1.54407E+12,1.54407E+12,32187
4059,0.59012187,0.39224452,1.54407E+12,1.54407E+12,32212
4060,0.5945532,0.39536172,1.54407E+12,1.54407E+12,32216
4061,0.5933979,0.3946104,1.54407E+12,1.54407E+12,32215
4062,0.5943602,0.39532417,1.54407E+12,1.54407E+12,32203
4063,0.5930088,0.3944322,1.54407E+12,1.54407E+12,32170
4064,0.597446,0.3975632,1.54407E+12,1.54407E+12,32235
4065,0.5951294,0.39601272,1.54407E+12,1.54407E+12,32273
4066,0.5955155,0.3963387,1.54407E+12,1.54407E+12,32260
4067,0.59455025,0.39572045,1.54407E+12,1.54407E+12,31988
4068,0.5953225,0.39630538,1.54407E+12,1.54407E+12,31992
4069,0.59455025,0.39582586,1.54407E+12,1.54407E+12,31997
4070,0.60227376,0.40122658,1.54407E+12,1.54407E+12,32012
4071,0.6011139,0.40047956,1.54407E+12,1.54407E+12,32063
4072,0.61385226,0.40936154,1.54407E+12,1.54407E+12,32035
4073,0.61172575,0.40794033,1.54407E+12,1.54407E+12,32006
4074,0.6196335,0.41347328,1.54407E+12,1.54407E+12,32035
4075,0.6173183,0.41191047,1.54407E+12,1.54407E+12,31984
4076,0.6265758,0.41838416,1.54407E+12,1.54407E+12,32109
4077,0.62560326,0.41775125,1.54407E+12,1.54407E+12,32120
4078,0.6369739,0.42568213,1.54407E+12,1.54407E+12,32078
4079,0.6389059,0.4270659,1.54407E+12,1.54407E+12,32039
4080,0.654344,0.43781868,1.54407E+12,1.54407E+12,32006
4081,0.647014,0.43279028,1.54407E+12,1.54407E+12,32224
4082,0.65531665,0.438605,1.54407E+12,1.54407E+12,32112
4083,0.6502973,0.4351798,1.54407E+12,1.54407E+12,32137
4084,0.6609017,0.4425943,1.54407E+12,1.54407E+12,32361
4085,0.65356886,0.43757972,1.54407E+12,1.54407E+12,32360
4086,0.6616725,0.4432544,1.54407E+12,1.54407E+12,32254
4087,0.6618611,0.44343606,1.54407E+12,1.54407E+12,32293
4088,0.6653405,0.4458987,1.54407E+12,1.54407E+12,32272
4089,0.65474045,0.43861717,1.54407E+12,1.54407E+12,32292
4090,0.6549439,0.43881273,1.54407E+12,1.54407E+12,32286
4091,0.64606947,0.43273035,1.54407E+12,1.54407E+12,32200
4092,0.64607096,0.43279284,1.54407E+12,1.54407E+12,32524
4093,0.64317816,0.43084353,1.54407E+12,1.54407E+12,32317
4094,0.64819306,0.43436307,1.54407E+12,1.54407E+12,32475
4095,0.6429836,0.43080544,1.54407E+12,1.54407E+12,32337
4096,0.6456834,0.43271512,1.54407E+12,1.54407E+12,32346
4097,0.64471817,0.43209442,1.54407E+12,1.54407E+12,32254
4098,0.64394,0.43160802,1.54407E+12,1.54407E+12,32271
4099,0.6420139,0.4303027,1.54407E+12,1.54407E+12,32528
4100,0.6412433,0.42981023,1.54407E+12,1.54407E+12,32262
4101,0.6389311,0.42824405,1.54407E+12,1.54407E+12,32266
4102,0.64201844,0.43042335,1.54407E+12,1.54407E+12,32317
4103,0.6395117,0.428725,1.54407E+12,1.54407E+12,32321
4104,0.6358422,0.4262475,1.54407E+12,1.54407E+12,32326
4105,0.6317882,0.42348066,1.54407E+12,1.54407E+12,32451
4106,0.6362284,0.42658406,1.54407E+12,1.54407E+12,32156
4107,0.63429785,0.42527503,1.54407E+12,1.54407E+12,32169
4108,0.6346825,0.42554927,1.54407E+12,1.54407E+12,32201
4109,0.62870234,0.4214306,1.54407E+12,1.54407E+12,32129
4110,0.62696046,0.4202486,1.54407E+12,1.54407E+12,32103
4111,0.6227149,0.41731566,1.54407E+12,1.54407E+12,32577
4112,0.62598336,0.41960636,1.54407E+12,1.54407E+12,32188
4113,0.62154764,0.41655198,1.54407E+12,1.54407E+12,32533
4114,0.62482506,0.41885963,1.54407E+12,1.54407E+12,32080
4115,0.61961716,0.41528076,1.54407E+12,1.54407E+12,32179
4116,0.617299,0.41370958,1.54407E+12,1.54407E+12,32202
4117,0.6182643,0.41441187,1.54407E+12,1.54407E+12,32124
4118,0.6313843,0.42353505,1.54407E+12,1.54407E+12,32159
4119,0.6315788,0.42369255,1.54407E+12,1.54407E+12,32158
4120,0.63292724,0.42464954,1.54407E+12,1.54407E+12,32130
4121,0.6325426,0.4244159,1.54407E+12,1.54407E+12,32167
4122,0.6327312,0.42458406,1.54407E+12,1.54407E+12,32143
4123,0.63041615,0.42301503,1.54407E+12,1.54407E+12,32104
4124,0.63485485,0.426135,1.54407E+12,1.54407E+12,32142
4125,0.6223065,0.41748136,1.54407E+12,1.54407E+12,32178
4126,0.62191755,0.4172604,1.54407E+12,1.54407E+12,32160
4127,0.6118803,0.41034523,1.54407E+12,1.54407E+12,32154
4128,0.6147746,0.41238385,1.54407E+12,1.54407E+12,32145
4129,0.61264956,0.41095814,1.54407E+12,1.54407E+12,32145
4130,0.6164884,0.41367278,1.54407E+12,1.54407E+12,32141
4131,0.6180328,0.41478485,1.54407E+12,1.54407E+12,32187
4132,0.6270766,0.42109427,1.54407E+12,1.54407E+12,32113
4133,0.62649894,0.42073458,1.54407E+12,1.54407E+12,32130
4134,0.6274612,0.42144337,1.54407E+12,1.54407E+12,32105
4135,0.6291987,0.42270297,1.54407E+12,1.54407E+12,32118
4136,0.6328785,0.42529902,1.54407E+12,1.54407E+12,32120
4137,0.63056624,0.4237399,1.54407E+12,1.54407E+12,32143
4138,0.64194596,0.4316637,1.54407E+12,1.54407E+12,32097
4139,0.63906205,0.4296999,1.54407E+12,1.54407E+12,32115
4140,0.6492847,0.4368224,1.54407E+12,1.54407E+12,32122
4141,0.6483181,0.43618506,1.54407E+12,1.54407E+12,32135
4142,0.6550703,0.4408986,1.54407E+12,1.54407E+12,32070
4143,0.6533343,0.43972644,1.54407E+12,1.54407E+12,32142
4144,0.67089754,0.45193034,1.54407E+12,1.54407E+12,32088
4145,0.6695476,0.45101848,1.54407E+12,1.54407E+12,32075
4146,0.6681904,0.45011324,1.54407E+12,1.54407E+12,32144
4147,0.66588414,0.44854468,1.54407E+12,1.54407E+12,32074
4148,0.6674182,0.44965053,1.54407E+12,1.54407E+12,32130
4149,0.6662717,0.44889784,1.54407E+12,1.54407E+12,32104
4150,0.6676127,0.4498589,1.54407E+12,1.54407E+12,32175
4151,0.6651222,0.4481717,1.54407E+12,1.54407E+12,32127
4152,0.664353,0.44768208,1.54407E+12,1.54407E+12,32224
4153,0.66396844,0.4474555,1.54407E+12,1.54407E+12,32157
4154,0.6711009,0.4524396,1.54407E+12,1.54407E+12,32033
4155,0.66956097,0.45140618,1.54407E+12,1.54407E+12,32096
4156,0.6708975,0.45237333,1.54407E+12,1.54407E+12,32064
4157,0.6693649,0.45134798,1.54407E+12,1.54407E+12,32094
4158,0.67434585,0.45484844,1.54407E+12,1.54407E+12,32093
4159,0.6757001,0.4558382,1.54407E+12,1.54407E+12,32098
4160,0.6785737,0.45789212,1.54407E+12,1.54407E+12,32138
4161,0.67627776,0.45635977,1.54407E+12,1.54407E+12,32084
4162,0.6868645,0.46375304,1.54407E+12,1.54407E+12,32145
4163,0.6870605,0.4639639,1.54407E+12,1.54407E+12,32077
4164,0.6936227,0.46857962,1.54407E+12,1.54407E+12,32110
4165,0.69786686,0.47157854,1.54407E+12,1.54407E+12,32113
4166,0.7019239,0.47444376,1.54407E+12,1.54407E+12,32080
4167,0.6994127,0.4727671,1.54407E+12,1.54407E+12,32143
4168,0.7009527,0.47389388,1.54407E+12,1.54407E+12,32184
4169,0.6976768,0.47168964,1.54407E+12,1.54407E+12,32161
4170,0.6967115,0.47109088,1.54407E+12,1.54407E+12,32127
4171,0.69227135,0.46807757,1.54407E+12,1.54407E+12,32486
4172,0.69342077,0.46893543,1.54407E+12,1.54407E+12,32328
4173,0.69110715,0.46738452,1.54407E+12,1.54407E+12,32144
4174,0.68222535,0.46128425,1.54407E+12,1.54407E+12,32179
4175,0.68241835,0.4614698,1.54407E+12,1.54407E+12,32064
4176,0.6789419,0.45911232,1.54407E+12,1.54407E+12,32186
4177,0.6814546,0.46091422,1.54407E+12,1.54407E+12,32141
4178,0.6843444,0.4629678,1.54407E+12,1.54407E+12,32138
4179,0.68318766,0.46221098,1.54407E+12,1.54407E+12,32133
4180,0.6816447,0.4611892,1.54407E+12,1.54407E+12,32139
4181,0.6870501,0.46497077,1.54407E+12,1.54407E+12,32205
4182,0.68551314,0.4639371,1.54407E+12,1.54407E+12,32141
4183,0.68570465,0.46410593,1.54407E+12,1.54407E+12,32141
4184,0.69747925,0.4722975,1.54407E+12,1.54407E+12,32101
4185,0.6941989,0.47005883,1.54407E+12,1.54407E+12,32113
4186,0.6949799,0.47062248,1.54407E+12,1.54407E+12,32094
4187,0.6934341,0.46956927,1.54407E+12,1.54407E+12,32113
4188,0.6943978,0.47025484,1.54407E+12,1.54407E+12,32109
4189,0.68841475,0.46611708,1.54407E+12,1.54407E+12,32145
4190,0.6913105,0.46813807,1.54407E+12,1.54407E+12,32094
4191,0.68551904,0.46413165,1.54407E+12,1.54407E+12,32157
4192,0.6791468,0.4597248,1.54407E+12,1.54407E+12,32171
4193,0.6741275,0.456244,1.54407E+12,1.54407E+12,32235
4194,0.673936,0.45611787,1.54407E+12,1.54407E+12,32034
4195,0.67413056,0.4562489,1.54407E+12,1.54407E+12,32019
4196,0.6752933,0.4570605,1.54407E+12,1.54407E+12,32014
4197,0.67529184,0.4570493,1.54407E+12,1.54407E+12,32064
4198,0.67625415,0.4577252,1.54407E+12,1.54407E+12,32062
4199,0.6754819,0.45717126,1.54407E+12,1.54407E+12,32188
4200,0.67046106,0.45368966,1.54407E+12,1.54407E+12,32208
4201,0.6683553,0.45221806,1.54407E+12,1.54407E+12,32235
4202,0.6695106,0.4530178,1.54407E+12,1.54407E+12,32283
4203,0.66894037,0.45261702,1.54407E+12,1.54407E+12,32234
4204,0.6691511,0.45276183,1.54407E+12,1.54407E+12,32266
4205,0.6658797,0.45050007,1.54407E+12,1.54407E+12,32268
4206,0.6695388,0.45304376,1.54407E+12,1.54407E+12,32255
4207,0.6679944,0.4519837,1.54407E+12,1.54407E+12,32297
4208,0.67108166,0.45412868,1.54407E+12,1.54407E+12,32347
4209,0.6695402,0.4530881,1.54407E+12,1.54407E+12,32285
4210,0.67899823,0.45967752,1.54407E+12,1.54407E+12,32295
4211,0.67281765,0.4554236,1.54407E+12,1.54407E+12,32298
4212,0.6797689,0.46026856,1.54407E+12,1.54407E+12,32282
4213,0.67861056,0.45950603,1.54407E+12,1.54407E+12,32253
4214,0.67918974,0.45995036,1.54407E+12,1.54407E+12,32266
4215,0.67802995,0.45918044,1.54407E+12,1.54407E+12,32253
4216,0.6735972,0.45614418,1.54407E+12,1.54407E+12,32312
4217,0.6747393,0.45695934,1.54407E+12,1.54407E+12,32281
4218,0.6805337,0.4610126,1.54407E+12,1.54407E+12,32225
4219,0.67706174,0.45864034,1.54407E+12,1.54407E+12,32172
4220,0.67629397,0.45814362,1.54407E+12,1.54407E+12,32502
4221,0.6732067,0.45602545,1.54407E+12,1.54407E+12,32118
4222,0.68344283,0.46313757,1.54407E+12,1.54407E+12,32044
4223,0.6820899,0.46221393,1.54407E+12,1.54407E+12,32111
4224,0.69058263,0.46812755,1.54407E+12,1.54407E+12,32144
4225,0.6890383,0.4670766,1.54407E+12,1.54407E+12,32394
4226,0.6946368,0.47096124,1.54407E+12,1.54407E+12,32127
4227,0.68904275,0.46709138,1.54407E+12,1.54407E+12,32219
4228,0.6956049,0.47165957,1.54407E+12,1.54407E+12,32130
4229,0.6919385,0.46913338,1.54407E+12,1.54407E+12,32113
4230,0.68940365,0.4673861,1.54407E+12,1.54407E+12,32177
4231,0.6855427,0.46471816,1.54407E+12,1.54407E+12,32079
4232,0.6895909,0.46753556,1.54407E+12,1.54407E+12,32266
4233,0.6895908,0.4675444,1.54407E+12,1.54407E+12,32543
4234,0.6959304,0.47194463,1.54407E+12,1.54407E+12,32159
4235,0.6947721,0.47116628,1.54407E+12,1.54407E+12,32096
4236,0.6961205,0.47211927,1.54407E+12,1.54407E+12,32165
4237,0.6936108,0.47040328,1.54407E+12,1.54407E+12,32145
4238,0.69380534,0.47056437,1.54407E+12,1.54407E+12,32135
4239,0.69284016,0.4699049,1.54407E+12,1.54407E+12,32236
4240,0.69689417,0.47273484,1.54407E+12,1.54407E+12,32189
4241,0.69708574,0.47288242,1.54407E+12,1.54407E+12,32158
4242,0.7038441,0.4775818,1.54407E+12,1.54407E+12,32144
4243,0.6959319,0.47212926,1.54407E+12,1.54407E+12,32126
4244,0.70037204,0.47522956,1.54407E+12,1.54407E+12,32156
4245,0.69207233,0.46953106,1.54407E+12,1.54407E+12,32175
4246,0.69573593,0.47212085,1.54407E+12,1.54407E+12,32141
4247,0.6978623,0.47362837,1.54407E+12,1.54407E+12,32239
4248,0.6986346,0.47421265,1.54407E+12,1.54407E+12,32313
4249,0.69689566,0.47304994,1.54407E+12,1.54407E+12,32298
4250,0.69959986,0.47496256,1.54407E+12,1.54407E+12,32123
4251,0.69652593,0.47286576,1.54407E+12,1.54407E+12,32141
4252,0.70038533,0.47558165,1.54407E+12,1.54407E+12,32158
4253,0.6982618,0.47415453,1.54407E+12,1.54407E+12,32158
4254,0.70271826,0.4772904,1.54407E+12,1.54407E+12,32227
4255,0.69888085,0.47466326,1.54407E+12,1.54408E+12,32216
4256,0.7009852,0.47616825,1.54408E+12,1.54408E+12,32171
4257,0.6992566,0.4750216,1.54408E+12,1.54408E+12,32204
4258,0.700608,0.47599322,1.54408E+12,1.54408E+12,32176
4259,0.69753397,0.47390407,1.54408E+12,1.54408E+12,32173
4260,0.6957966,0.4727431,1.54408E+12,1.54408E+12,32171
4261,0.6919385,0.4701182,1.54408E+12,1.54408E+12,32171
4262,0.6927122,0.47067767,1.54408E+12,1.54408E+12,32187
